timestamp,date,provider,model,category,query,run,brand,mentioned,first_position,count,in_mention_order,mention_rank
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,What AI model should I use for a coding assistant?,0,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,What AI model should I use for a coding assistant?,0,xAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,What AI model should I use for a coding assistant?,1,OpenAI,True,172.0,1,True,1.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,What AI model should I use for a coding assistant?,1,Anthropic,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,What AI model should I use for a coding assistant?,1,Google,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,What AI model should I use for a coding assistant?,1,Meta,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,What AI model should I use for a coding assistant?,1,Cohere,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,What AI model should I use for a coding assistant?,1,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,What AI model should I use for a coding assistant?,1,xAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,What AI model should I use for a coding assistant?,2,OpenAI,True,270.0,2,True,1.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,What AI model should I use for a coding assistant?,2,Anthropic,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,What AI model should I use for a coding assistant?,2,Google,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,What AI model should I use for a coding assistant?,2,Meta,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,What AI model should I use for a coding assistant?,2,Cohere,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,What AI model should I use for a coding assistant?,2,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,What AI model should I use for a coding assistant?,2,xAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,0,OpenAI,True,385.0,4,True,1.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,0,Anthropic,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,0,Google,True,2508.0,1,True,2.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,0,Meta,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,0,Cohere,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,0,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,0,xAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,1,OpenAI,True,360.0,2,True,1.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,1,Anthropic,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,1,Google,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,1,Meta,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,1,Cohere,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,1,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,1,xAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,2,OpenAI,True,317.0,2,True,1.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,2,Anthropic,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,2,Google,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,2,Meta,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,2,Cohere,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,2,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Compare AI models for software development tasks,2,xAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,0,OpenAI,True,197.0,2,True,1.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,0,Anthropic,True,1077.0,1,True,3.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,0,Google,True,841.0,1,True,2.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,0,Meta,True,1319.0,1,True,4.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,0,Cohere,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,0,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,0,xAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,1,OpenAI,True,159.0,2,True,1.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,1,Anthropic,True,1164.0,1,True,4.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,1,Google,True,763.0,1,True,3.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,1,Meta,True,1338.0,2,True,5.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,1,Cohere,True,349.0,1,True,2.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,1,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,1,xAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,2,OpenAI,True,352.0,3,True,1.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,2,Anthropic,True,1288.0,1,True,2.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,2,Google,True,1481.0,1,True,3.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,2,Meta,True,1670.0,1,True,4.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,2,Cohere,True,2049.0,1,True,5.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,2,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,code,Best LLM for helping with programming?,2,xAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,0,OpenAI,True,280.0,6,True,1.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,0,Anthropic,True,1193.0,2,True,3.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,0,Google,True,608.0,4,True,2.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,0,Meta,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,0,Cohere,True,1426.0,2,True,4.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,0,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,0,xAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,1,OpenAI,True,300.0,6,True,1.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,1,Anthropic,True,1072.0,1,True,3.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,1,Google,True,567.0,4,True,2.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,1,Meta,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,1,Cohere,True,1280.0,1,True,4.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,1,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,1,xAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,2,OpenAI,True,279.0,5,True,1.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,2,Anthropic,True,1199.0,2,True,3.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,2,Google,True,612.0,2,True,2.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,2,Meta,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,2,Cohere,True,1436.0,2,True,4.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,2,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Best LLM for enterprise applications?,2,xAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,0,OpenAI,True,299.0,2,True,1.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,0,Anthropic,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,0,Google,True,505.0,3,True,2.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,0,Meta,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,0,Cohere,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,0,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,0,xAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,1,OpenAI,True,271.0,2,True,1.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,1,Anthropic,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,1,Google,True,504.0,3,True,2.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,1,Meta,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,1,Cohere,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,1,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,1,xAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,2,OpenAI,True,307.0,2,True,1.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,2,Anthropic,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,2,Google,True,541.0,3,True,2.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,2,Meta,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,2,Cohere,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,2,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Which AI provider offers the most reliable API for business use?,2,xAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,0,OpenAI,True,307.0,6,True,1.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,0,Anthropic,True,1168.0,1,True,3.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,0,Google,True,637.0,2,True,2.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,0,Meta,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,0,Cohere,True,1395.0,1,True,4.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,0,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,0,xAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,1,OpenAI,True,236.0,4,True,1.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,1,Anthropic,True,818.0,1,True,3.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,1,Google,True,581.0,4,True,2.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,1,Meta,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,1,Cohere,True,1339.0,2,True,4.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,1,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,1,xAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,2,OpenAI,True,274.0,3,True,1.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,2,Anthropic,True,1496.0,1,True,3.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,2,Google,True,746.0,5,True,2.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,2,Meta,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,2,Cohere,True,1822.0,1,True,4.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,2,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,What LLM should a company use for customer service?,2,xAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,0,OpenAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,0,Anthropic,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,0,Google,True,691.0,2,True,1.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,0,Meta,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,0,Cohere,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,0,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,0,xAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,1,OpenAI,True,1335.0,2,True,2.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,1,Anthropic,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,1,Google,True,716.0,3,True,1.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,1,Meta,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,1,Cohere,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,1,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,1,xAI,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,2,OpenAI,True,1252.0,2,True,2.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,2,Anthropic,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,2,Google,True,528.0,2,True,1.0
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,2,Meta,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,2,Cohere,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,2,Mistral,False,,0,False,
2025-10-26T11:37:43.588541,2025-10-26,openai,gpt-4o,enterprise,Most trustworthy AI provider for corporate use?,2,xAI,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,0,Telekom,True,246.0,3,True,1.0
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,0,Vodafone,True,459.0,3,True,2.0
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,0,O2,True,636.0,2,True,3.0
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,0,1&1,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,0,Congstar,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,0,Fraenk,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,0,Otelo,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,0,Freenet Mobile,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,0,Aldi Talk,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,0,Lidl Connect,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,0,WinSIM,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,0,PremiumSIM,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,1,Telekom,True,246.0,4,True,1.0
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,1,Vodafone,True,446.0,4,True,2.0
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,1,O2,True,625.0,3,True,3.0
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,1,1&1,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,1,Congstar,True,1042.0,1,True,4.0
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,1,Fraenk,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,1,Otelo,True,1091.0,1,True,6.0
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,1,Freenet Mobile,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,1,Aldi Talk,True,1067.0,1,True,5.0
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,1,Lidl Connect,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,1,WinSIM,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,1,PremiumSIM,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,2,Telekom,True,267.0,3,True,1.0
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,2,Vodafone,True,496.0,3,True,2.0
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,2,O2,True,716.0,2,True,3.0
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,2,1&1,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,2,Congstar,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,2,Fraenk,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,2,Otelo,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,2,Freenet Mobile,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,2,Aldi Talk,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,2,Lidl Connect,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,2,WinSIM,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welcher Mobilfunkanbieter ist am besten in Deutschland?,2,PremiumSIM,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welchen Handyvertrag soll ich in Deutschland nehmen?,0,Telekom,True,360.0,1,True,1.0
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welchen Handyvertrag soll ich in Deutschland nehmen?,0,Vodafone,True,369.0,1,True,2.0
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welchen Handyvertrag soll ich in Deutschland nehmen?,0,O2,True,394.0,1,True,3.0
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welchen Handyvertrag soll ich in Deutschland nehmen?,0,1&1,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welchen Handyvertrag soll ich in Deutschland nehmen?,0,Congstar,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welchen Handyvertrag soll ich in Deutschland nehmen?,0,Fraenk,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welchen Handyvertrag soll ich in Deutschland nehmen?,0,Otelo,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welchen Handyvertrag soll ich in Deutschland nehmen?,0,Freenet Mobile,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welchen Handyvertrag soll ich in Deutschland nehmen?,0,Aldi Talk,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welchen Handyvertrag soll ich in Deutschland nehmen?,0,Lidl Connect,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welchen Handyvertrag soll ich in Deutschland nehmen?,0,WinSIM,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welchen Handyvertrag soll ich in Deutschland nehmen?,0,PremiumSIM,False,,0,False,
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welchen Handyvertrag soll ich in Deutschland nehmen?,1,Telekom,True,567.0,3,True,1.0
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welchen Handyvertrag soll ich in Deutschland nehmen?,1,Vodafone,True,576.0,2,True,2.0
2025-10-26T16:23:51.674873,2025-10-26,openai,gpt-4o,general,Welchen Handyvertrag soll ich in Deutschland nehmen?,1,O2,True,589.0,2,True,3.0
